concept,random_control,layer,target_class,target_class_idx,sign_count,magnitude,n_examples,cav_accuracy,n_concept,n_random
long_notes,random_control_00,classifier.1,country,1,0.3305892547660312,-0.009670032746363529,2308,0.6666666865348816,30,30
long_notes,random_control_00,classifier.1,jazz,2,0.43636363636363634,-0.006171390534584205,1540,0.6666666865348816,30,30
long_notes,random_control_00,classifier.1,pop,3,0.07148626819854792,-0.023586639686094923,2476,0.6666666865348816,30,30
long_notes,random_control_00,classifier.1,rock,4,0.19715603383159197,-0.015030546917749726,2602,0.6666666865348816,30,30
long_notes,random_control_00,classifier.1,traditional,5,0.840000000681196,0.029313697697860856,350,0.6666666865348816,30,30
long_notes,random_control_01,classifier.1,classical,0,0.967741935483871,0.052259599745298244,1209,0.8333333134651184,30,30
long_notes,random_control_01,classifier.1,country,1,0.3830155979202773,-0.006953456101332189,2308,0.8333333134651184,30,30
long_notes,random_control_01,classifier.1,jazz,2,0.30714285714285716,-0.011403760727640096,1540,0.8333333134651184,30,30
long_notes,random_control_01,classifier.1,pop,3,0.16195476575121162,-0.016723255307890584,2476,0.8333333134651184,30,30
long_notes,random_control_01,classifier.1,rock,4,0.2840122982779436,-0.006962522831412575,2602,0.8333333134651184,30,30
long_notes,random_control_01,classifier.1,traditional,5,0.917142858505249,0.04496805612530027,350,0.8333333134651184,30,30
long_notes,random_control_02,classifier.1,classical,0,0.9685690653432589,0.040530818019207104,1209,1.0,30,30
long_notes,random_control_02,classifier.1,country,1,0.5593587521663779,0.0004990036043288442,2308,1.0,30,30
long_notes,random_control_02,classifier.1,jazz,2,0.33051948051948055,-0.01174520725299689,1540,1.0,30,30
long_notes,random_control_02,classifier.1,pop,3,0.27180936999968064,-0.008333020723200673,2476,1.0,30,30
long_notes,random_control_02,classifier.1,rock,4,0.20215219066841247,-0.014220209698837758,2602,1.0,30,30
long_notes,random_control_02,classifier.1,traditional,5,0.6828571438789368,0.014591610907976116,350,1.0,30,30
long_notes,random_control_03,classifier.1,classical,0,0.9884201820178699,0.04273199005633272,1209,1.0,30,30
long_notes,random_control_03,classifier.1,country,1,0.20407279029462738,-0.0163458266135699,2308,1.0,30,30
long_notes,random_control_03,classifier.1,jazz,2,0.33506493506493507,-0.007346092497736409,1540,1.0,30,30
long_notes,random_control_03,classifier.1,pop,3,0.3614701131096949,-0.00593046897041321,2476,1.0,30,30
long_notes,random_control_03,classifier.1,rock,4,0.11606456576449242,-0.021133776598801116,2602,1.0,30,30
long_notes,random_control_03,classifier.1,traditional,5,0.677142857824053,0.01961993271751063,350,1.0,30,30
long_notes,random_control_04,classifier.1,classical,0,0.8593879240026545,0.020906722850980494,1209,0.9166666865348816,30,30
long_notes,random_control_04,classifier.1,country,1,0.6382149046793761,0.007638446980218954,2308,0.9166666865348816,30,30
long_notes,random_control_04,classifier.1,jazz,2,0.6305194805194805,0.008795181715365063,1540,0.9166666865348816,30,30
long_notes,random_control_04,classifier.1,pop,3,0.3424878837315062,-0.005633749875355879,2476,0.9166666865348816,30,30
long_notes,random_control_04,classifier.1,rock,4,0.10607225211948546,-0.02466813891805382,2602,0.9166666865348816,30,30
long_notes,random_control_04,classifier.1,traditional,5,0.6828571438789368,0.015010715957198825,350,0.9166666865348816,30,30
long_notes,random_control_05,classifier.1,classical,0,0.9619520264681555,0.03920280972204492,1209,0.9166666865348816,30,30
long_notes,random_control_05,classifier.1,country,1,0.4913344887348354,-0.001027401053690492,2308,0.9166666865348816,30,30
long_notes,random_control_05,classifier.1,jazz,2,0.32922077922077925,-0.009745347071076174,1540,0.9166666865348816,30,30
long_notes,random_control_05,classifier.1,pop,3,0.24636510500807754,-0.012519062184525566,2476,0.9166666865348816,30,30
long_notes,random_control_05,classifier.1,rock,4,0.4611837048424289,-0.0008272044319476213,2602,0.9166666865348816,30,30
long_notes,random_control_05,classifier.1,traditional,5,0.6057142870766776,0.01316027534859521,350,0.9166666865348816,30,30
long_notes,random_control_06,classifier.1,classical,0,0.9263854425637755,0.02636017693658078,1209,0.9166666865348816,30,30
long_notes,random_control_06,classifier.1,country,1,0.3695840554592721,-0.0038805925676702446,2308,0.9166666865348816,30,30
long_notes,random_control_06,classifier.1,jazz,2,0.5155844155844156,0.003419349676409325,1540,0.9166666865348816,30,30
long_notes,random_control_06,classifier.1,pop,3,0.25888529889321676,-0.008883727194593922,2476,0.9166666865348816,30,30
long_notes,random_control_06,classifier.1,rock,4,0.28939277479435094,-0.009239302499994327,2602,0.9166666865348816,30,30
long_notes,random_control_06,classifier.1,traditional,5,0.677142859186445,0.018081735612026282,350,0.9166666865348816,30,30
long_notes,random_control_07,classifier.1,classical,0,0.9280397022332506,0.02840183521224212,1209,0.75,30,30
long_notes,random_control_07,classifier.1,country,1,0.5355285961871751,0.0003562599295052979,2308,0.75,30,30
long_notes,random_control_07,classifier.1,jazz,2,0.9142857142857143,0.031948757481265376,1540,0.75,30,30
long_notes,random_control_07,classifier.1,pop,3,0.13772213248376508,-0.0193434808288907,2476,0.75,30,30
long_notes,random_control_07,classifier.1,rock,4,0.16602613374900121,-0.01614985651165522,2602,0.75,30,30
long_notes,random_control_07,classifier.1,traditional,5,0.6342857153075082,0.012974144792450326,350,0.75,30,30
long_notes,random_control_08,classifier.1,classical,0,0.9760132340777502,0.04361530022373665,1209,0.75,30,30
long_notes,random_control_08,classifier.1,country,1,0.24653379549393414,-0.013389023873903361,2308,0.75,30,30
long_notes,random_control_08,classifier.1,jazz,2,0.3207792207792208,-0.007850132421771815,1540,0.75,30,30
long_notes,random_control_08,classifier.1,pop,3,0.19911147013715857,-0.012786422475498405,2476,0.75,30,30
long_notes,random_control_08,classifier.1,rock,4,0.16026133744419765,-0.015714431720586074,2602,0.75,30,30
long_notes,random_control_08,classifier.1,traditional,5,0.657142858505249,0.015578652889733868,350,0.75,30,30
long_notes,random_control_09,classifier.1,classical,0,0.9900744416873449,0.056618551619665204,1209,1.0,30,30
long_notes,random_control_09,classifier.1,country,1,0.285528596187175,-0.012333645841850862,2308,1.0,30,30
long_notes,random_control_09,classifier.1,jazz,2,0.525974025974026,0.0015071176567006033,1540,1.0,30,30
long_notes,random_control_09,classifier.1,pop,3,0.15387722134879026,-0.014765322403997328,2476,1.0,30,30
long_notes,random_control_09,classifier.1,rock,4,0.15295926211179905,-0.01676438254684347,2602,1.0,30,30
long_notes,random_control_09,classifier.1,traditional,5,0.8314285731315613,0.03015194883303983,350,1.0,30,30
low_note_density,random_control_00,classifier.1,classical,0,0.9553349875930521,0.04895863229388832,1209,0.8333333134651184,30,30
low_note_density,random_control_00,classifier.1,country,1,0.49003466204506063,-0.0008203098344644031,2308,0.8333333134651184,30,30
low_note_density,random_control_00,classifier.1,jazz,2,0.03506493506493506,-0.04244447412428918,1540,0.8333333134651184,30,30
low_note_density,random_control_00,classifier.1,pop,3,0.1344911147252038,-0.02230895328695054,2476,0.8333333134651184,30,30
low_note_density,random_control_00,classifier.1,rock,4,0.7536510377091504,0.012392836312930186,2602,0.8333333134651184,30,30
low_note_density,random_control_00,classifier.1,traditional,5,0.7685714306150164,0.017315404918044806,350,0.8333333134651184,30,30
low_note_density,random_control_01,classifier.1,classical,0,0.9569892473611288,0.06751432892233997,1209,0.9166666865348816,30,30
low_note_density,random_control_01,classifier.1,country,1,0.4666377816291161,-0.008327925146397597,2308,0.9166666865348816,30,30
low_note_density,random_control_01,classifier.1,jazz,2,0.2636363636363636,-0.017602351094995226,1540,0.9166666865348816,30,30
low_note_density,random_control_01,classifier.1,pop,3,0.1316639741759308,-0.02318002460509394,2476,0.9166666865348816,30,30
low_note_density,random_control_01,classifier.1,rock,4,0.40238278249792647,-0.007792670617623113,2602,0.9166666865348816,30,30
low_note_density,random_control_01,classifier.1,traditional,5,0.7628571445601328,0.018211685876761165,350,0.9166666865348816,30,30
low_note_density,random_control_02,classifier.1,classical,0,0.8643507030603805,0.026007335995092088,1209,0.8333333134651184,30,30
low_note_density,random_control_02,classifier.1,country,1,0.3128249566724437,-0.010059694314062388,2308,0.8333333134651184,30,30
low_note_density,random_control_02,classifier.1,jazz,2,0.2558441558441558,-0.012477536358894757,1540,0.8333333134651184,30,30
low_note_density,random_control_02,classifier.1,pop,3,0.7314216480116467,0.00941987324548172,2476,0.8333333134651184,30,30
low_note_density,random_control_02,classifier.1,rock,4,0.24442736358939457,-0.009138436942181617,2602,0.8333333134651184,30,30
low_note_density,random_control_02,classifier.1,traditional,5,0.5914285724503653,0.0012542598428470749,350,0.8333333134651184,30,30
low_note_density,random_control_03,classifier.1,classical,0,0.9693961952026469,0.047933326071209904,1209,1.0,30,30
low_note_density,random_control_03,classifier.1,country,1,0.6087521663778163,0.0034923910777095828,2308,1.0,30,30
low_note_density,random_control_03,classifier.1,jazz,2,0.047402597402597405,-0.03565000825888151,1540,1.0,30,30
low_note_density,random_control_03,classifier.1,pop,3,0.2968497577218131,-0.011891642436069197,2476,1.0,30,30
low_note_density,random_control_03,classifier.1,rock,4,0.5734050730665677,0.0023866417219319726,2602,1.0,30,30
low_note_density,random_control_03,classifier.1,traditional,5,0.5314285727909633,0.003978935449517199,350,1.0,30,30
low_note_density,random_control_04,classifier.1,classical,0,0.6650124069971916,0.01049909003485669,1209,0.9166666865348816,30,30
low_note_density,random_control_04,classifier.1,country,1,0.7716637781629117,0.013558171719774295,2308,0.9166666865348816,30,30
low_note_density,random_control_04,classifier.1,jazz,2,0.1474025974025974,-0.019906174541487322,1540,0.9166666865348816,30,30
low_note_density,random_control_04,classifier.1,pop,3,0.4636510501048484,-0.0007434729144416497,2476,0.9166666865348816,30,30
low_note_density,random_control_04,classifier.1,rock,4,0.7851652575400497,0.014699309182386962,2602,0.9166666865348816,30,30
low_note_density,random_control_04,classifier.1,traditional,5,0.5571428571428572,0.0072167374885508,350,0.9166666865348816,30,30
low_note_density,random_control_05,classifier.1,classical,0,0.8527708850782503,0.021333478597617524,1209,0.9166666865348816,30,30
low_note_density,random_control_05,classifier.1,country,1,0.5957538994800693,0.005666103634492622,2308,0.9166666865348816,30,30
low_note_density,random_control_05,classifier.1,jazz,2,0.2727272727272727,-0.011341540415033505,1540,0.9166666865348816,30,30
low_note_density,random_control_05,classifier.1,pop,3,0.1805331179562216,-0.01672065871435192,2476,0.9166666865348816,30,30
low_note_density,random_control_05,classifier.1,rock,4,0.6199077632132171,0.00812591532772145,2602,0.9166666865348816,30,30
low_note_density,random_control_05,classifier.1,traditional,5,0.6114285734721593,0.01582080258854798,350,0.9166666865348816,30,30
low_note_density,random_control_06,classifier.1,classical,0,0.9081885856572413,0.033430709612206844,1209,1.0,30,30
low_note_density,random_control_06,classifier.1,country,1,0.6750433275563258,0.009741548610410525,2308,1.0,30,30
low_note_density,random_control_06,classifier.1,jazz,2,0.19480519480519481,-0.01521619190159556,1540,1.0,30,30
low_note_density,random_control_06,classifier.1,pop,3,0.22576736672051698,-0.013336327971111207,2476,1.0,30,30
low_note_density,random_control_06,classifier.1,rock,4,0.5872405842118407,0.005411507849222764,2602,1.0,30,30
low_note_density,random_control_06,classifier.1,traditional,5,0.5942857142857143,0.012947505222899574,350,1.0,30,30
low_note_density,random_control_07,classifier.1,classical,0,0.847808105872622,0.01600293620397869,1209,0.9166666865348816,30,30
low_note_density,random_control_07,classifier.1,country,1,0.6763431542461005,0.006866926269240975,2308,0.9166666865348816,30,30
low_note_density,random_control_07,classifier.1,jazz,2,0.1974025974025974,-0.013831453409965163,1540,0.9166666865348816,30,30
low_note_density,random_control_07,classifier.1,pop,3,0.19103392571066424,-0.012700331193486738,2476,0.9166666865348816,30,30
low_note_density,random_control_07,classifier.1,rock,4,0.6606456571409649,0.00880062695933387,2602,0.9166666865348816,30,30
low_note_density,random_control_07,classifier.1,traditional,5,0.6314285724503653,0.008699377442577056,350,0.9166666865348816,30,30
low_note_density,random_control_08,classifier.1,classical,0,0.9743589744082751,0.044176259142022375,1209,0.8333333134651184,30,30
low_note_density,random_control_08,classifier.1,country,1,0.6988734835355286,0.011353652881526193,2308,0.8333333134651184,30,30
low_note_density,random_control_08,classifier.1,jazz,2,0.03506493506493506,-0.040907200164609143,1540,0.8333333134651184,30,30
low_note_density,random_control_08,classifier.1,pop,3,0.1591276252019386,-0.020202485896400228,2476,0.8333333134651184,30,30
low_note_density,random_control_08,classifier.1,rock,4,0.4519600308372093,-0.00196091169622165,2602,0.8333333134651184,30,30
low_note_density,random_control_08,classifier.1,traditional,5,0.6542857142857142,0.012814165321843965,350,0.8333333134651184,30,30
low_note_density,random_control_09,classifier.1,classical,0,0.9867659222497932,0.06862460195130805,1209,0.9166666865348816,30,30
low_note_density,random_control_09,classifier.1,country,1,0.41767764298093585,-0.006267105140021164,2308,0.9166666865348816,30,30
low_note_density,random_control_09,classifier.1,jazz,2,0.05194805194805195,-0.03899760519142275,1540,0.9166666865348816,30,30
low_note_density,random_control_09,classifier.1,pop,3,0.08804523426082485,-0.02441674670105219,2476,0.9166666865348816,30,30
low_note_density,random_control_09,classifier.1,rock,4,0.8689469640113866,0.02991513448619183,2602,0.9166666865348816,30,30
low_note_density,random_control_09,classifier.1,traditional,5,0.5228571428571429,0.007019835391547531,350,0.9166666865348816,30,30
low_pitch_register,random_control_00,classifier.1,classical,0,0.5765095121905861,0.0017039129014432776,1209,0.8333333134651184,30,30
low_pitch_register,random_control_00,classifier.1,country,1,0.6811091854419411,0.007729581768254861,2308,0.8333333134651184,30,30
low_pitch_register,random_control_00,classifier.1,jazz,2,0.261038961038961,-0.014042055768916359,1540,0.8333333134651184,30,30
low_pitch_register,random_control_00,classifier.1,pop,3,0.2512116316880471,-0.011616307488298089,2476,0.8333333134651184,30,30
low_pitch_register,random_control_00,classifier.1,rock,4,0.46656418142183115,-0.0023722926982972688,2602,0.8333333134651184,30,30
low_pitch_register,random_control_00,classifier.1,traditional,5,0.1971428576537541,-0.022951758418764387,350,0.8333333134651184,30,30
low_pitch_register,random_control_01,classifier.1,classical,0,0.8891645988913189,0.02107010197088529,1209,0.8333333134651184,30,30
low_pitch_register,random_control_01,classifier.1,country,1,0.7305025996533796,0.011233992898833504,2308,0.8333333134651184,30,30
low_pitch_register,random_control_01,classifier.1,jazz,2,0.2668831168831169,-0.014397145730334442,1540,0.8333333134651184,30,30
low_pitch_register,random_control_01,classifier.1,pop,3,0.119951534757514,-0.018780944113633166,2476,0.8333333134651184,30,30
low_pitch_register,random_control_01,classifier.1,rock,4,0.4800153728359759,-0.001366224871886798,2602,0.8333333134651184,30,30
low_pitch_register,random_control_01,classifier.1,traditional,5,0.5485714295932225,0.004812125289546592,350,0.8333333134651184,30,30
low_pitch_register,random_control_02,classifier.1,classical,0,0.3217535153265528,-0.00777046826519411,1209,0.8333333134651184,30,30
low_pitch_register,random_control_02,classifier.1,country,1,0.598786828422877,0.004992116137025991,2308,0.8333333134651184,30,30
low_pitch_register,random_control_02,classifier.1,jazz,2,0.5532467532467532,0.002443983583626422,1540,0.8333333134651184,30,30
low_pitch_register,random_control_02,classifier.1,pop,3,0.7197092084969381,0.008771862979129751,2476,0.8333333134651184,30,30
low_pitch_register,random_control_02,classifier.1,rock,4,0.47886241348224085,-0.000769261893731106,2602,0.8333333134651184,30,30
low_pitch_register,random_control_02,classifier.1,traditional,5,0.16000000051089697,-0.02678338184952736,350,0.8333333134651184,30,30
low_pitch_register,random_control_03,classifier.1,classical,0,0.8999172870633619,0.02214521400143629,1209,0.75,30,30
low_pitch_register,random_control_03,classifier.1,country,1,0.83578856152513,0.021101837905133515,2308,0.75,30,30
low_pitch_register,random_control_03,classifier.1,jazz,2,0.10194805194805195,-0.028983219974226766,1540,0.75,30,30
low_pitch_register,random_control_03,classifier.1,pop,3,0.2827140549273021,-0.009401278821555883,2476,0.75,30,30
low_pitch_register,random_control_03,classifier.1,rock,4,0.6848578017368214,0.008089596460030045,2602,0.75,30,30
low_pitch_register,random_control_03,classifier.1,traditional,5,0.2171428576537541,-0.017136203359280313,350,0.75,30,30
low_pitch_register,random_control_04,classifier.1,classical,0,0.7915632754342432,0.015219695932355866,1209,0.9166666865348816,30,30
low_pitch_register,random_control_04,classifier.1,country,1,0.7686308492201039,0.01524493210518045,2308,0.9166666865348816,30,30
low_pitch_register,random_control_04,classifier.1,jazz,2,0.2551948051948052,-0.016191946265178843,1540,0.9166666865348816,30,30
low_pitch_register,random_control_04,classifier.1,pop,3,0.3945880452823947,-0.004779998865279464,2476,0.9166666865348816,30,30
low_pitch_register,random_control_04,classifier.1,rock,4,0.654880860967878,0.00718422988923603,2602,0.9166666865348816,30,30
low_pitch_register,random_control_04,classifier.1,traditional,5,0.1428571429848671,-0.029903764352202416,350,0.9166666865348816,30,30
low_pitch_register,random_control_05,classifier.1,classical,0,0.7923904053429319,0.01390521890022372,1209,0.75,30,30
low_pitch_register,random_control_05,classifier.1,country,1,0.5476603119584056,0.004099202155905487,2308,0.75,30,30
low_pitch_register,random_control_05,classifier.1,jazz,2,0.38181818181818183,-0.00706586345256149,1540,0.75,30,30
low_pitch_register,random_control_05,classifier.1,pop,3,0.101373182576577,-0.020679847055952844,2476,0.75,30,30
low_pitch_register,random_control_05,classifier.1,rock,4,0.46464258264020075,-0.0003601911543602901,2602,0.75,30,30
low_pitch_register,random_control_05,classifier.1,traditional,5,0.6000000020435878,0.011879423170217446,350,0.75,30,30
low_pitch_register,random_control_06,classifier.1,classical,0,0.9611248966580683,0.03343155401442246,1209,0.9166666865348816,30,30
low_pitch_register,random_control_06,classifier.1,country,1,0.6650779896013865,0.013093372292823095,2308,0.9166666865348816,30,30
low_pitch_register,random_control_06,classifier.1,jazz,2,0.3422077922077922,-0.008403840484460454,1540,0.9166666865348816,30,30
low_pitch_register,random_control_06,classifier.1,pop,3,0.1684168012924071,-0.014610023657537045,2476,0.9166666865348816,30,30
low_pitch_register,random_control_06,classifier.1,rock,4,0.319369715603382,-0.008166582527986336,2602,0.9166666865348816,30,30
low_pitch_register,random_control_06,classifier.1,traditional,5,0.5514285714285714,0.006250127694968666,350,0.9166666865348816,30,30
low_pitch_register,random_control_07,classifier.1,classical,0,0.6633581472784158,0.005599867062977491,1209,0.9166666865348816,30,30
low_pitch_register,random_control_07,classifier.1,country,1,0.6568457538994801,0.006999217690835405,2308,0.9166666865348816,30,30
low_pitch_register,random_control_07,classifier.1,jazz,2,0.475974025974026,-0.001859077603205458,1540,0.9166666865348816,30,30
low_pitch_register,random_control_07,classifier.1,pop,3,0.284329563812601,-0.009273450121641616,2476,0.9166666865348816,30,30
low_pitch_register,random_control_07,classifier.1,rock,4,0.5795541890395045,0.002918852480639525,2602,0.9166666865348816,30,30
low_pitch_register,random_control_07,classifier.1,traditional,5,0.13142857155629567,-0.028113318447555814,350,0.9166666865348816,30,30
low_pitch_register,random_control_08,classifier.1,classical,0,0.9230769231262239,0.025585248209751766,1209,0.6666666865348816,30,30
low_pitch_register,random_control_08,classifier.1,country,1,0.7551993067590987,0.017892666326503253,2308,0.6666666865348816,30,30
low_pitch_register,random_control_08,classifier.1,jazz,2,0.1357142857142857,-0.024295566325354113,1540,0.6666666865348816,30,30
low_pitch_register,random_control_08,classifier.1,pop,3,0.35218093699515346,-0.006424374008018626,2476,0.6666666865348816,30,30
low_pitch_register,random_control_08,classifier.1,rock,4,0.3800922367466953,-0.008252935864168759,2602,0.6666666865348816,30,30
low_pitch_register,random_control_08,classifier.1,traditional,5,0.39428571564810616,-0.003913420697541109,350,0.6666666865348816,30,30
low_pitch_register,random_control_09,classifier.1,classical,0,0.9007444169227499,0.02712926847399563,1209,0.75,30,30
low_pitch_register,random_control_09,classifier.1,country,1,0.628682842287695,0.01075298941340717,2308,0.75,30,30
low_pitch_register,random_control_09,classifier.1,jazz,2,0.29805194805194807,-0.012023760914173606,1540,0.75,30,30
low_pitch_register,random_control_09,classifier.1,pop,3,0.14378029080363583,-0.01989805888270234,2476,0.75,30,30
low_pitch_register,random_control_09,classifier.1,rock,4,0.7313604920209141,0.013303833826087833,2602,0.75,30,30
low_pitch_register,random_control_09,classifier.1,traditional,5,0.21714285739830563,-0.027811157405376433,350,0.75,30,30
regular_ioi,random_control_00,classifier.1,classical,0,0.3399503722330871,-0.00884586129171159,1209,0.8333333134651184,30,30
regular_ioi,random_control_00,classifier.1,country,1,0.1893414211438475,-0.01551065033550279,2308,0.8333333134651184,30,30
regular_ioi,random_control_00,classifier.1,jazz,2,0.21818181818181817,-0.01987680462612347,1540,0.8333333134651184,30,30
regular_ioi,random_control_00,classifier.1,pop,3,0.5981421647819063,0.004443357716862154,2476,0.8333333134651184,30,30
regular_ioi,random_control_00,classifier.1,rock,4,0.48885472717878914,-0.0007486085034835279,2602,0.8333333134651184,30,30
regular_ioi,random_control_00,classifier.1,traditional,5,0.8228571442195347,0.025379376262426378,350,0.8333333134651184,30,30
regular_ioi,random_control_01,classifier.1,classical,0,0.24152191901522496,-0.013678261473685553,1209,0.8333333134651184,30,30
regular_ioi,random_control_01,classifier.1,country,1,0.10788561525129983,-0.021732321343960907,2308,0.8333333134651184,30,30
regular_ioi,random_control_01,classifier.1,jazz,2,0.4564935064935065,-0.00853980164491124,1540,0.8333333134651184,30,30
regular_ioi,random_control_01,classifier.1,pop,3,0.5262520194823984,0.00046176262958176877,2476,0.8333333134651184,30,30
regular_ioi,random_control_01,classifier.1,rock,4,0.704842428855031,0.009046261451872126,2602,0.8333333134651184,30,30
regular_ioi,random_control_01,classifier.1,traditional,5,0.7028571445601327,0.015362065775053842,350,0.8333333134651184,30,30
regular_ioi,random_control_02,classifier.1,classical,0,0.22828784119722959,-0.016855235122963847,1209,0.9166666865348816,30,30
regular_ioi,random_control_02,classifier.1,country,1,0.30805892547660313,-0.00859698674607654,2308,0.9166666865348816,30,30
regular_ioi,random_control_02,classifier.1,jazz,2,0.06688311688311688,-0.030238883371477003,1540,0.9166666865348816,30,30
regular_ioi,random_control_02,classifier.1,pop,3,0.5831987075928917,0.0044268493082446556,2476,0.9166666865348816,30,30
regular_ioi,random_control_02,classifier.1,rock,4,0.7997694082850222,0.01299990990630807,2602,0.9166666865348816,30,30
regular_ioi,random_control_02,classifier.1,traditional,5,0.8114285731315612,0.022170847430825234,350,0.9166666865348816,30,30
regular_ioi,random_control_03,classifier.1,classical,0,0.37634408604615577,-0.004471368200221828,1209,0.8333333134651184,30,30
regular_ioi,random_control_03,classifier.1,country,1,0.3925476603119584,-0.00392276717917235,2308,0.8333333134651184,30,30
regular_ioi,random_control_03,classifier.1,jazz,2,0.12272727272727273,-0.023286886943818686,1540,0.8333333134651184,30,30
regular_ioi,random_control_03,classifier.1,pop,3,0.4172051696765789,-0.001895876964313461,2476,0.8333333134651184,30,30
regular_ioi,random_control_03,classifier.1,rock,4,0.8205226748654881,0.013459083669282765,2602,0.8333333134651184,30,30
regular_ioi,random_control_03,classifier.1,traditional,5,0.6628571449007307,0.012344107893960817,350,0.8333333134651184,30,30
regular_ioi,random_control_04,classifier.1,classical,0,0.08602150538250668,-0.032990106149608185,1209,0.6666666865348816,30,30
regular_ioi,random_control_04,classifier.1,country,1,0.33578856152513,-0.006072839253147873,2308,0.6666666865348816,30,30
regular_ioi,random_control_04,classifier.1,jazz,2,0.2383116883116883,-0.017567447582622627,1540,0.6666666865348816,30,30
regular_ioi,random_control_04,classifier.1,pop,3,0.7673667207095465,0.01265182382515925,2476,0.6666666865348816,30,30
regular_ioi,random_control_04,classifier.1,rock,4,0.4584934665870886,-0.0006713065348784271,2602,0.6666666865348816,30,30
regular_ioi,random_control_04,classifier.1,traditional,5,0.5657142857142857,0.0028058155852236917,350,0.6666666865348816,30,30
regular_ioi,random_control_05,classifier.1,classical,0,0.06286186931964481,-0.0333812129495063,1209,0.75,30,30
regular_ioi,random_control_05,classifier.1,country,1,0.2699306759098787,-0.010258185140953191,2308,0.75,30,30
regular_ioi,random_control_05,classifier.1,jazz,2,0.2051948051948052,-0.014304138112861615,1540,0.75,30,30
regular_ioi,random_control_05,classifier.1,pop,3,0.4422455573505654,-0.001133950158986767,2476,0.75,30,30
regular_ioi,random_control_05,classifier.1,rock,4,0.80591852416633,0.014478510978712566,2602,0.75,30,30
regular_ioi,random_control_05,classifier.1,traditional,5,0.5457142877578736,0.004778133343373027,350,0.75,30,30
regular_ioi,random_control_06,classifier.1,classical,0,0.19106699752477302,-0.015025562646038479,1209,0.6666666865348816,30,30
regular_ioi,random_control_06,classifier.1,country,1,0.2378682842287695,-0.013055047206338528,2308,0.6666666865348816,30,30
regular_ioi,random_control_06,classifier.1,jazz,2,0.10974025974025974,-0.023267225030954783,1540,0.6666666865348816,30,30
regular_ioi,random_control_06,classifier.1,pop,3,0.5626009693053312,0.003980592868527057,2476,0.6666666865348816,30,30
regular_ioi,random_control_06,classifier.1,rock,4,0.5737893927976959,0.0034451414014912175,2602,0.6666666865348816,30,30
regular_ioi,random_control_06,classifier.1,traditional,5,0.7400000027247837,0.01673547944852284,350,0.6666666865348816,30,30
regular_ioi,random_control_07,classifier.1,classical,0,0.08684863524189461,-0.02390714469261782,1209,0.75,30,30
regular_ioi,random_control_07,classifier.1,country,1,0.4930675909878683,-0.003026367914180983,2308,0.75,30,30
regular_ioi,random_control_07,classifier.1,jazz,2,0.537012987012987,-0.0014941454762230058,1540,0.75,30,30
regular_ioi,random_control_07,classifier.1,pop,3,0.4458804524387797,-0.0007227828883398956,2476,0.75,30,30
regular_ioi,random_control_07,classifier.1,rock,4,0.6368178323907727,0.004487823369589954,2602,0.75,30,30
regular_ioi,random_control_07,classifier.1,traditional,5,0.557142857824053,-0.0011095139969672476,350,0.75,30,30
regular_ioi,random_control_08,classifier.1,classical,0,0.47394540950323155,-0.0031978057283750983,1209,0.75,30,30
regular_ioi,random_control_08,classifier.1,country,1,0.33232235701906415,-0.007207250505834302,2308,0.75,30,30
regular_ioi,random_control_08,classifier.1,jazz,2,0.044805194805194806,-0.04258817348193813,1540,0.75,30,30
regular_ioi,random_control_08,classifier.1,pop,3,0.6991114703056693,0.00832412223352694,2476,0.75,30,30
regular_ioi,random_control_08,classifier.1,rock,4,0.6322059953881629,0.004217866128117281,2602,0.75,30,30
regular_ioi,random_control_08,classifier.1,traditional,5,0.7628571455819266,0.02114826900618417,350,0.75,30,30
regular_ioi,random_control_09,classifier.1,classical,0,0.43920595535963797,-0.0003098776221977866,1209,0.8333333134651184,30,30
regular_ioi,random_control_09,classifier.1,country,1,0.2110051993067591,-0.014003936406321811,2308,0.8333333134651184,30,30
regular_ioi,random_control_09,classifier.1,jazz,2,0.20064935064935066,-0.01709683473137292,1540,0.8333333134651184,30,30
regular_ioi,random_control_09,classifier.1,pop,3,0.35904684975767365,-0.0051695110742002726,2476,0.8333333134651184,30,30
regular_ioi,random_control_09,classifier.1,rock,4,0.40814757883136404,-0.0036139442160550927,2602,0.8333333134651184,30,30
regular_ioi,random_control_09,classifier.1,traditional,5,0.5857142867360796,0.008037963504237787,350,0.8333333134651184,30,30
short_notes,random_control_00,classifier.1,classical,0,0.23986765922866052,-0.017014808670869536,1209,0.9166666865348816,30,30
short_notes,random_control_00,classifier.1,country,1,0.18847487001733101,-0.017866921806433584,2308,0.9166666865348816,30,30
short_notes,random_control_00,classifier.1,jazz,2,0.033116883116883114,-0.04541467642048737,1540,0.9166666865348816,30,30
short_notes,random_control_00,classifier.1,pop,3,0.6405492732135852,0.005560574634075887,2476,0.9166666865348816,30,30
short_notes,random_control_00,classifier.1,rock,4,0.9112221368178325,0.027320487801269052,2602,0.9166666865348816,30,30
short_notes,random_control_00,classifier.1,traditional,5,0.20000000025544848,-0.030889099900211606,350,0.9166666865348816,30,30
short_notes,random_control_01,classifier.1,classical,0,0.4458229944072941,-0.006199823335973227,1209,0.75,30,30
short_notes,random_control_01,classifier.1,country,1,0.2833622183708839,-0.013356132991087382,2308,0.75,30,30
